ball_event_id,innings_id,over_number,ball_number,striker_id,bowler_id,runs_off_bat,extras,is_legal_delivery,phase,current_run_rate,required_run_rate,pressure_index,expected_runs,expected_wicket_probability,shot_risk_score,batter_control_score,target_is_wicket,target_total_runs
2432,21,8,2,30,54,1,0,True,middle,7.44,,0.139,1.541,0.045,0.677,0.447,0,1
2433,21,8,3,27,54,4,0,True,middle,7.76,,0.142,1.471,0.038,0.75,0.521,0,4
2434,21,8,4,27,54,0,0,True,middle,7.62,,0.145,1.47,0.038,0.601,0.49,0,0
2435,21,8,5,27,54,2,0,True,middle,7.7,,0.147,1.469,0.038,0.602,0.453,0,2
2436,21,8,6,27,54,0,0,True,middle,7.56,,0.15,1.468,0.038,0.603,0.504,0,0
2437,21,9,1,30,53,1,0,True,middle,7.53,,0.153,1.535,0.045,0.683,0.596,0,1
2438,21,9,2,27,53,2,0,True,middle,7.61,,0.156,1.465,0.038,0.606,0.46,0,2
2439,21,9,3,27,53,2,0,True,middle,7.68,,0.159,1.464,0.039,0.607,0.447,0,2
2440,21,9,4,27,53,0,0,True,middle,7.55,,0.162,1.462,0.039,0.609,0.46,0,0
2441,21,9,5,27,53,1,0,True,middle,7.53,,0.164,1.462,0.039,0.61,0.555,0,1
2442,21,9,6,30,53,4,0,True,middle,7.8,,0.167,1.529,0.046,0.839,0.589,0,4
2443,21,10,1,27,52,2,0,True,middle,7.87,,0.17,1.469,0.038,0.612,0.574,0,2
2444,21,10,2,27,52,1,0,True,middle,7.84,,0.173,1.467,0.038,0.614,0.494,0,1
2445,21,10,3,30,52,1,0,True,middle,7.81,,0.176,1.535,0.046,0.693,0.596,0,1
2446,21,10,4,27,52,0,0,True,middle,7.69,,0.179,1.465,0.039,0.616,0.456,0,0
2447,21,10,5,27,52,0,0,True,middle,7.57,,0.181,1.464,0.039,0.617,0.463,0,0
2448,21,10,6,27,52,0,0,True,middle,7.45,,0.184,1.463,0.039,0.619,0.553,0,0
2449,21,11,1,30,57,4,0,True,middle,7.7,,0.187,1.702,0.03,0.848,0.678,0,4
2450,21,11,2,30,57,4,0,True,middle,7.94,,0.19,1.7,0.03,0.85,0.621,0,4
2451,21,11,3,30,57,1,0,True,middle,7.91,,0.193,1.699,0.03,0.701,0.564,0,1
2452,21,11,4,27,57,1,0,True,middle,7.89,,0.196,1.629,0.023,0.624,0.643,1,1
2453,21,11,5,30,57,0,1,False,middle,7.97,,0.224,1.686,0.006,0.715,0.634,0,1
2454,21,11,5,30,57,0,0,True,middle,7.86,,0.224,1.686,0.031,0.715,0.639,0,0
2455,21,11,6,30,57,1,0,True,middle,7.83,,0.227,1.685,0.032,0.716,0.613,0,1
2456,21,12,1,30,55,0,0,True,middle,7.73,,0.23,1.474,0.052,0.718,0.492,0,0
2457,21,12,2,30,55,1,0,True,middle,7.7,,0.233,1.473,0.052,0.719,0.572,0,1
2458,21,12,3,26,55,0,0,True,middle,7.6,,0.236,1.266,0.038,0.499,0.492,0,0
2459,21,12,4,26,55,0,0,True,middle,7.5,,0.239,1.265,0.038,0.5,0.485,0,0
2460,21,12,5,26,55,1,0,True,middle,7.48,,0.241,1.264,0.038,0.501,0.448,1,1
2461,21,12,6,30,55,2,0,True,middle,7.54,,0.27,1.457,0.053,0.736,0.568,0,2
2462,21,13,1,17,59,4,0,True,middle,7.75,,0.273,1.445,0.053,0.88,0.519,0,4
2463,21,13,2,17,59,0,0,True,middle,7.65,,0.276,1.444,0.053,0.731,0.431,0,0
2464,21,13,3,17,59,0,0,True,middle,7.56,,0.279,1.443,0.054,0.733,0.522,1,0
2465,21,13,4,19,59,0,0,True,middle,7.46,,0.308,1.268,0.043,0.56,0.452,0,0
2466,21,13,5,19,59,0,0,True,middle,7.37,,0.31,1.267,0.043,0.561,0.448,1,0
2467,21,13,6,21,59,1,0,True,middle,7.36,,0.339,1.14,0.049,0.51,0.452,0,1
2468,21,14,1,21,54,0,0,True,middle,7.27,,0.342,1.148,0.048,0.511,0.436,0,0
2469,21,14,2,21,54,0,0,True,middle,7.19,,0.345,1.147,0.048,0.512,0.512,0,0
2470,21,14,3,21,54,0,1,False,middle,7.26,,0.348,1.146,0.006,0.514,0.455,0,1
2471,21,14,3,21,54,0,0,True,middle,7.17,,0.348,1.146,0.048,0.514,0.503,0,0
2472,21,14,4,21,54,0,0,True,middle,7.09,,0.351,1.144,0.049,0.515,0.518,0,0
2473,21,14,5,21,54,0,0,True,middle,7.01,,0.353,1.144,0.049,0.516,0.44,1,0
2474,21,14,6,29,54,3,0,True,middle,7.13,,0.382,0.682,0.088,0.593,0.01,0,3
2475,21,15,1,29,53,0,0,True,death,7.05,,0.385,0.681,0.106,0.595,0.048,0,0
2476,21,15,2,29,53,1,0,True,death,7.04,,0.388,0.679,0.106,0.596,0.093,0,1
2477,21,15,3,30,53,4,0,True,death,7.23,,0.391,1.435,0.074,0.94,0.527,0,4
2478,21,15,4,30,53,0,0,True,death,7.15,,0.394,1.434,0.074,0.792,0.521,0,0
2479,21,15,5,30,53,2,0,True,death,7.2,,0.396,1.433,0.074,0.792,0.588,0,2
2480,21,15,6,30,53,4,0,True,death,7.38,,0.399,1.432,0.075,0.944,0.472,0,4
2481,21,16,1,29,59,3,0,True,death,7.48,,0.402,0.664,0.107,0.602,0.002,0,3
2482,21,16,2,30,59,4,0,True,death,7.65,,0.405,1.42,0.076,0.947,0.48,0,4
2483,21,16,3,30,59,4,0,True,death,7.82,,0.408,1.418,0.076,0.948,0.593,0,4
2484,21,16,4,30,59,6,0,True,death,8.1,,0.411,1.417,0.076,0.949,0.444,0,6
2485,21,16,5,30,59,0,1,True,death,8.08,,0.413,1.416,0.076,0.8,0.578,0,1
2486,21,16,6,29,59,4,0,True,death,8.24,,0.416,0.658,0.108,0.759,0.026,0,4
2487,21,17,1,30,57,0,0,True,death,8.16,,0.419,1.604,0.058,0.803,0.582,0,0
2488,21,17,2,30,57,4,0,True,death,8.31,,0.422,1.603,0.058,0.954,0.566,0,4
2489,21,17,3,30,57,4,0,True,death,8.46,,0.425,1.602,0.058,0.956,0.605,0,4
2490,21,17,4,30,57,1,0,True,death,8.43,,0.428,1.6,0.059,0.807,0.521,0,1
2491,21,17,5,29,57,4,0,True,death,8.58,,0.43,0.843,0.09,0.765,0.02,0,4
2492,21,17,6,29,57,1,0,True,death,8.56,,0.433,0.841,0.091,0.616,0.126,0,1
2493,21,18,1,29,57,4,0,True,death,8.7,,0.436,0.84,0.091,0.768,0.113,0,4
2494,21,18,2,29,57,0,2,True,death,8.73,,0.439,0.839,0.091,0.619,0.086,0,2
2495,21,18,3,29,57,2,0,True,death,8.76,,0.442,0.838,0.091,0.62,0.087,1,2
2496,21,18,4,22,57,4,0,True,death,8.89,,0.471,0.548,0.111,0.762,0,0,4
2497,21,18,5,22,57,6,0,True,death,9.13,,0.473,0.547,0.111,0.763,0,0,6
2498,21,18,6,22,57,0,0,True,death,9.05,,0.476,0.546,0.111,0.614,0,0,0
2499,21,19,1,30,52,6,0,True,death,9.29,,0.479,1.408,0.077,0.98,0.491,0,6
2500,21,19,2,30,52,1,0,True,death,9.26,,0.482,1.406,0.077,0.831,0.58,0,1
2501,21,19,3,22,52,1,0,True,death,9.23,,0.485,0.371,0.128,0.618,0,1,1
2502,21,19,4,30,52,1,0,True,death,9.2,,0.514,1.393,0.079,0.846,0.517,0,1
2503,21,19,5,24,52,4,0,True,death,9.33,,0.516,0.524,0.137,0.932,0,0,4
2504,21,19,6,24,52,4,0,True,death,9.45,,0.519,0.523,0.137,0.934,0,0,4
2505,22,0,1,60,29,4,0,True,powerplay,24.0,9.38,0.271,1.303,0.041,0.693,0.564,0,4
2506,22,0,2,60,29,0,0,True,powerplay,12.0,9.46,0.271,1.303,0.041,0.543,0.565,0,0
2507,22,0,3,60,29,0,0,True,powerplay,8.0,9.54,0.276,1.301,0.041,0.546,0.466,0,0
2508,22,0,4,60,29,1,0,True,powerplay,7.5,9.57,0.281,1.298,0.041,0.548,0.439,0,1
2509,22,0,5,46,29,1,0,True,powerplay,7.2,9.6,0.285,1.299,0.042,0.593,0.463,0,1
2510,22,0,6,60,29,0,0,True,powerplay,6.0,9.68,0.288,1.296,0.041,0.551,0.433,0,0
2511,22,1,1,46,22,0,0,True,powerplay,5.14,9.77,0.294,1.371,0.035,0.597,0.556,0,0
2512,22,1,2,46,22,1,0,True,powerplay,5.25,9.8,0.299,1.369,0.035,0.599,0.524,0,1
2513,22,1,3,60,22,1,0,True,powerplay,5.33,9.84,0.303,1.365,0.035,0.558,0.505,0,1
2514,22,1,4,46,22,1,0,True,powerplay,5.4,9.87,0.307,1.366,0.035,0.602,0.528,0,1
2515,22,1,5,60,22,0,0,True,powerplay,4.91,9.96,0.31,1.362,0.035,0.561,0.462,1,0
2516,22,1,6,56,22,4,0,True,powerplay,6.5,9.83,0.342,1.458,0.048,0.89,0.452,1,4
2517,22,2,1,46,24,0,0,True,powerplay,6.0,9.93,0.367,1.341,0.038,0.629,0.546,0,0
2518,22,2,2,46,24,4,0,True,powerplay,7.29,9.79,0.373,1.338,0.038,0.782,0.545,0,4
2519,22,2,3,46,24,0,0,True,powerplay,6.8,9.89,0.371,1.339,0.038,0.631,0.437,0,0
2520,22,2,4,46,24,0,0,True,powerplay,6.38,9.98,0.377,1.337,0.039,0.634,0.543,0,0
2521,22,2,5,46,24,2,0,True,powerplay,6.71,9.96,0.382,1.334,0.039,0.636,0.557,0,2
2522,22,2,6,46,24,0,0,True,powerplay,6.33,10.06,0.385,1.333,0.039,0.638,0.5,0,0
2523,22,3,1,58,23,1,0,True,powerplay,6.32,10.1,0.39,1.271,0.045,0.59,0.416,0,1
2524,22,3,2,46,23,0,1,False,powerplay,6.63,10.04,0.394,1.348,0.006,0.642,0.591,0,1
2525,22,3,2,46,23,1,0,True,powerplay,6.6,10.08,0.393,1.349,0.037,0.641,0.597,0,1
2526,22,3,3,58,23,0,0,True,powerplay,6.29,10.18,0.397,1.268,0.046,0.593,0.518,0,0
2527,22,3,4,58,23,1,0,True,powerplay,6.27,10.22,0.402,1.266,0.046,0.595,0.561,0,1
2528,22,3,5,46,23,6,0,True,powerplay,7.57,9.96,0.406,1.343,0.038,0.797,0.549,0,6
2529,22,3,6,46,23,2,0,True,powerplay,7.75,9.94,0.402,1.345,0.038,0.645,0.582,0,2
2530,22,4,1,58,25,0,0,True,powerplay,7.44,10.04,0.404,1.275,0.045,0.596,0.443,0,0
2531,22,4,2,58,25,1,0,True,powerplay,7.38,10.09,0.41,1.272,0.045,0.599,0.537,0,1
2532,22,4,3,46,25,2,0,True,powerplay,7.56,10.06,0.414,1.35,0.037,0.651,0.471,0,2
2533,22,4,4,46,25,2,0,True,powerplay,7.71,10.04,0.416,1.349,0.038,0.651,0.525,0,2
2534,22,4,5,46,25,0,0,True,powerplay,7.45,10.15,0.418,1.348,0.038,0.652,0.464,0,0
2535,22,4,6,46,25,4,0,True,powerplay,8.0,10.0,0.424,1.345,0.038,0.805,0.524,0,4
2536,22,5,1,58,29,4,0,True,powerplay,8.52,9.84,0.423,1.162,0.056,0.755,0.387,0,4
2537,22,5,2,58,29,0,0,True,powerplay,8.25,9.95,0.421,1.163,0.056,0.604,0.525,0,0
2538,22,5,3,58,29,1,0,True,powerplay,8.18,10.0,0.427,1.16,0.056,0.606,0.4,0,1
2539,22,5,4,46,29,1,0,True,powerplay,8.12,10.05,0.431,1.238,0.048,0.658,0.555,1,1
2540,22,5,5,58,29,0,1,False,powerplay,8.29,9.98,0.461,1.146,0.009,0.622,0.511,0,1
2541,22,5,5,58,29,0,0,True,powerplay,8.06,10.09,0.459,1.147,0.057,0.621,0.445,1,0
2542,22,5,6,47,29,4,0,True,powerplay,8.5,9.93,0.491,1.193,0.068,0.921,0.396,0,4
2543,22,6,1,57,22,4,0,True,middle,8.92,9.76,0.49,1.374,0.053,0.999,0.412,0,4
2544,22,6,2,57,22,1,0,True,middle,8.84,9.8,0.488,1.375,0.053,0.848,0.476,0,1
2545,22,6,3,47,22,0,0,True,middle,8.62,9.93,0.492,1.269,0.061,0.771,0.398,0,0
2546,22,6,4,47,22,1,0,True,middle,8.55,9.97,0.498,1.267,0.061,0.774,0.436,0,1
2547,22,6,5,57,22,0,0,True,middle,8.34,10.1,0.502,1.369,0.053,0.854,0.503,0,0
2548,22,6,6,57,22,0,1,False,middle,8.49,10.03,0.509,1.366,0.006,0.858,0.409,0,1
2549,22,6,6,57,22,1,0,True,middle,8.43,10.08,0.507,1.367,0.053,0.857,0.385,0,1
2550,22,7,1,57,24,1,0,True,middle,8.37,10.13,0.511,1.365,0.054,0.859,0.392,0,1
2551,22,7,2,47,24,1,0,True,middle,8.32,10.18,0.515,1.259,0.062,0.782,0.365,0,1
2552,22,7,3,57,24,6,0,True,middle,8.93,9.84,0.52,1.361,0.054,1,0.393,0,6
2553,22,7,4,57,24,0,0,True,middle,8.74,9.97,0.513,1.364,0.054,0.859,0.486,0,0
2554,22,7,5,57,24,0,0,True,middle,8.55,10.11,0.519,1.362,0.054,0.862,0.508,0,0
2555,22,7,6,57,24,1,0,True,middle,8.5,10.17,0.526,1.359,0.054,0.865,0.501,0,1
2556,22,8,1,57,23,0,0,True,middle,8.33,10.31,0.531,1.376,0.053,0.868,0.492,0,0
2557,22,8,2,57,23,1,0,True,middle,8.28,10.37,0.537,1.373,0.053,0.87,0.504,0,1
2558,22,8,3,47,23,0,0,True,middle,8.12,10.52,0.542,1.267,0.061,0.794,0.495,0,0
2559,22,8,4,47,23,0,0,True,middle,7.96,10.68,0.549,1.264,0.062,0.797,0.514,0,0
2560,22,8,5,47,23,0,0,True,middle,7.81,10.84,0.556,1.261,0.062,0.8,0.411,0,0
2561,22,8,6,47,23,1,0,True,middle,7.78,10.91,0.564,1.258,0.062,0.804,0.365,0,1
2562,22,9,1,47,25,1,0,True,middle,7.75,10.98,0.569,1.265,0.062,0.806,0.429,0,1
2563,22,9,2,57,25,0,0,True,middle,7.61,11.16,0.574,1.367,0.054,0.887,0.444,0,0
2564,22,9,3,57,25,0,0,True,middle,7.47,11.33,0.582,1.364,0.054,0.89,0.458,1,0
2565,22,9,4,55,25,0,0,True,middle,7.34,11.52,0.615,0.849,0.097,0.884,0.131,1,0
2566,22,9,5,59,25,0,1,False,middle,7.45,11.42,0.649,0.749,0.009,0.721,0.065,0,1
2567,22,9,5,59,25,1,0,True,middle,7.42,11.51,0.647,0.75,0.089,0.72,0.124,1,1
2568,22,9,6,47,25,0,0,True,middle,7.3,11.7,0.678,1.22,0.067,0.855,0.363,0,0
2569,22,10,1,54,29,1,0,True,middle,7.28,11.8,0.686,0.52,0.111,0.802,0,0,1
2570,22,10,2,47,29,0,0,True,middle,7.16,12.0,0.692,1.109,0.077,0.861,0.409,0,0
2571,22,10,3,47,29,0,0,True,middle,7.05,12.21,0.701,1.105,0.078,0.865,0.378,0,0
2572,22,10,4,47,29,0,0,True,middle,6.94,12.43,0.709,1.102,0.078,0.869,0.463,0,0
2573,22,10,5,47,29,0,0,True,middle,6.83,12.65,0.718,1.098,0.078,0.873,0.324,0,0
2574,22,10,6,47,29,0,0,True,middle,6.73,12.89,0.728,1.094,0.079,0.878,0.35,0,0
2575,22,11,1,54,22,1,0,True,middle,6.72,13.02,0.737,0.575,0.106,0.825,0,0,1
2576,22,11,2,47,22,1,0,True,middle,6.71,13.15,0.744,1.163,0.072,0.885,0.373,0,1
2577,22,11,3,54,22,2,0,True,middle,6.78,13.18,0.75,0.57,0.107,0.83,0.018,0,2
2578,22,11,4,54,22,1,0,True,middle,6.77,13.32,0.754,0.568,0.107,0.832,0,0,1
2579,22,11,5,47,22,1,0,True,middle,6.76,13.47,0.761,1.156,0.073,0.892,0.376,0,1
2580,22,11,6,54,22,2,0,True,middle,6.83,13.5,0.768,0.562,0.108,0.838,0.023,1,2
2581,22,12,1,47,24,4,0,True,middle,7.07,13.28,0.798,1.141,0.075,1,0.438,1,4
2582,22,12,2,52,24,1,0,True,middle,7.05,13.43,0.82,0.607,0.104,0.79,0.138,0,1
2583,22,12,3,53,24,3,0,True,middle,7.2,13.33,0.827,0.55,0.107,0.879,0,0,3
2584,22,12,4,52,24,0,0,True,middle,7.11,13.64,0.827,0.604,0.104,0.794,0.103,0,0
2585,22,12,5,52,24,0,0,True,middle,7.01,13.95,0.839,0.599,0.105,0.799,0.045,0,0
2586,22,12,6,52,24,2,0,True,middle,7.08,14.0,0.851,0.594,0.105,0.804,0.036,0,2
2587,22,13,1,53,23,1,0,True,middle,7.06,14.2,0.855,0.557,0.107,0.892,0,0,1
2588,22,13,2,52,23,1,0,True,middle,7.05,14.4,0.858,0.61,0.104,0.808,0.027,0,1
2589,22,13,3,53,23,0,0,True,middle,6.96,14.77,0.861,0.555,0.107,0.895,0.012,0,0
2590,22,13,4,53,23,1,0,True,middle,6.95,15.0,0.864,0.553,0.107,0.896,0.02,0,1
2591,22,13,5,52,23,1,0,True,middle,6.94,15.24,0.866,0.607,0.104,0.811,0.143,0,1
2592,22,13,6,53,23,6,0,True,middle,7.29,14.67,0.869,0.551,0.107,1,0.032,0,6
2593,22,14,1,52,25,1,0,True,middle,7.27,14.91,0.872,0.614,0.103,0.814,0.026,0,1
2594,22,14,2,53,25,2,0,True,middle,7.33,15.0,0.875,0.558,0.107,0.901,0,0,2
2595,22,14,3,53,25,2,0,True,middle,7.38,15.09,0.878,0.557,0.107,0.902,0,0,2
2596,22,14,4,53,25,0,0,True,middle,7.3,15.56,0.881,0.556,0.107,0.904,0.022,0,0
2597,22,14,5,53,25,0,1,True,middle,7.28,15.87,0.883,0.555,0.107,0.904,0,1,1
2598,23,0,1,36,55,2,0,True,powerplay,12.0,,0.0,1.353,0.027,0.379,0.521,1,2
2599,23,0,2,41,55,0,0,True,powerplay,6.0,,0.029,1.361,0.035,0.456,0.42,0,0
2600,23,0,3,41,55,0,0,True,powerplay,4.0,,0.032,1.36,0.035,0.457,0.534,0,0
2601,23,0,4,41,55,1,0,True,powerplay,4.5,,0.035,1.359,0.035,0.459,0.502,0,1
2602,23,0,5,31,55,0,0,True,powerplay,3.6,,0.037,1.501,0.037,0.61,0.52,1,0
2603,23,0,6,32,55,0,0,True,powerplay,3.0,,0.066,1.485,0.043,0.658,0.454,0,0
2604,23,1,1,41,59,0,0,True,powerplay,2.57,,0.069,1.364,0.035,0.474,0.445,0,0
2605,23,1,2,41,59,4,0,True,powerplay,5.25,,0.072,1.362,0.035,0.625,0.404,0,4
2606,23,1,3,41,59,1,0,True,powerplay,5.33,,0.075,1.361,0.035,0.477,0.528,0,1
2607,23,1,4,32,59,0,0,True,powerplay,4.8,,0.078,1.499,0.042,0.664,0.44,0,0
2608,23,1,5,32,59,1,0,True,powerplay,4.91,,0.08,1.498,0.042,0.665,0.428,0,1
2609,23,1,6,41,59,0,0,True,powerplay,4.5,,0.083,1.358,0.036,0.48,0.522,0,0
2610,23,2,1,32,54,1,0,True,powerplay,4.62,,0.086,1.505,0.042,0.667,0.47,0,1
2611,23,2,2,41,54,4,0,True,powerplay,6.0,,0.089,1.365,0.035,0.633,0.504,0,4
2612,23,2,3,41,54,0,0,True,powerplay,5.6,,0.092,1.364,0.035,0.484,0.476,0,0
2613,23,2,4,41,54,0,0,True,powerplay,5.25,,0.095,1.362,0.035,0.486,0.537,0,0
2614,23,2,5,41,54,1,0,True,powerplay,5.29,,0.097,1.361,0.035,0.487,0.519,0,1
2615,23,2,6,32,54,1,0,True,powerplay,5.33,,0.1,1.499,0.042,0.674,0.473,0,1
2616,23,3,1,32,53,3,0,True,powerplay,6.0,,0.103,1.498,0.042,0.675,0.526,0,3
2617,23,3,2,41,53,0,0,True,powerplay,5.7,,0.106,1.358,0.036,0.491,0.45,0,0
2618,23,3,3,41,53,0,0,True,powerplay,5.43,,0.109,1.356,0.036,0.492,0.421,0,0
2619,23,3,4,41,53,1,0,True,powerplay,5.45,,0.112,1.355,0.036,0.493,0.554,0,1
2620,23,3,5,32,53,0,2,True,powerplay,5.74,,0.114,1.493,0.043,0.68,0.413,0,2
2621,23,3,6,32,53,0,0,True,powerplay,5.5,,0.117,1.492,0.043,0.681,0.513,0,0
2622,23,4,1,41,52,1,0,True,powerplay,5.52,,0.12,1.361,0.035,0.497,0.41,0,1
2623,23,4,2,32,52,1,0,True,powerplay,5.54,,0.123,1.499,0.042,0.684,0.43,0,1
2624,23,4,3,41,52,1,0,True,powerplay,5.56,,0.126,1.359,0.036,0.5,0.446,0,1
2625,23,4,4,32,52,1,0,True,powerplay,5.57,,0.129,1.497,0.043,0.687,0.426,0,1
2626,23,4,5,41,52,0,0,True,powerplay,5.38,,0.131,1.357,0.036,0.502,0.518,0,0
2627,23,4,6,41,52,2,0,True,powerplay,5.6,,0.134,1.355,0.036,0.503,0.555,0,2
2628,23,5,1,32,57,0,0,True,powerplay,5.42,,0.137,1.665,0.027,0.69,0.554,0,0
2629,23,5,2,32,57,1,0,True,powerplay,5.44,,0.14,1.663,0.027,0.692,0.573,0,1
2630,23,5,3,41,57,0,0,True,powerplay,5.27,,0.143,1.523,0.02,0.507,0.546,0,0
2631,23,5,4,41,57,0,0,True,powerplay,5.12,,0.146,1.522,0.02,0.509,0.607,0,0
2632,23,5,5,41,57,0,1,False,powerplay,5.29,,0.148,1.521,0.006,0.509,0.58,0,1
2633,23,5,5,41,57,4,0,True,powerplay,5.83,,0.148,1.521,0.02,0.659,0.613,0,4
2634,23,5,6,41,57,1,0,True,powerplay,5.83,,0.151,1.52,0.02,0.511,0.617,0,1
2635,23,6,1,41,55,2,0,True,middle,6.0,,0.154,1.309,0.041,0.512,0.527,0,2
2636,23,6,2,41,55,1,0,True,middle,6.0,,0.157,1.308,0.041,0.514,0.481,0,1
2637,23,6,3,32,55,1,0,True,middle,6.0,,0.16,1.445,0.048,0.701,0.38,0,1
2638,23,6,4,41,55,1,0,True,middle,6.0,,0.163,1.305,0.041,0.516,0.54,0,1
2639,23,6,5,32,55,0,0,True,middle,5.85,,0.165,1.443,0.048,0.703,0.418,0,0
2640,23,6,6,32,55,1,0,True,middle,5.86,,0.168,1.442,0.048,0.704,0.514,0,1
2641,23,7,1,32,59,1,0,True,middle,5.86,,0.171,1.46,0.046,0.706,0.399,0,1
2642,23,7,2,41,59,1,1,False,middle,6.14,,0.174,1.32,0.006,0.521,0.424,0,2
2643,23,7,2,32,59,1,0,True,middle,6.14,,0.174,1.459,0.046,0.707,0.417,0,1
2644,23,7,3,41,59,1,0,True,middle,6.13,,0.177,1.318,0.04,0.523,0.462,0,1
2645,23,7,4,32,59,2,0,True,middle,6.26,,0.179,1.456,0.047,0.709,0.529,0,2
2646,23,7,5,32,59,0,0,True,middle,6.13,,0.182,1.455,0.047,0.71,0.41,0,0
2647,23,7,6,32,59,0,0,True,middle,6.0,,0.185,1.454,0.047,0.712,0.459,0,0
2648,23,8,1,41,54,1,0,True,middle,6.0,,0.188,1.323,0.039,0.527,0.419,0,1
2649,23,8,2,32,54,2,0,True,middle,6.12,,0.191,1.461,0.046,0.715,0.458,0,2
2650,23,8,3,32,54,4,0,True,middle,6.47,,0.194,1.46,0.046,0.866,0.432,0,4
2651,23,8,4,32,54,2,0,True,middle,6.58,,0.197,1.458,0.047,0.717,0.395,0,2
2652,23,8,5,32,54,1,0,True,middle,6.57,,0.199,1.458,0.047,0.718,0.474,0,1
2653,23,8,6,41,54,0,0,True,middle,6.44,,0.202,1.317,0.04,0.534,0.444,0,0
2654,23,9,1,32,53,2,0,True,middle,6.55,,0.205,1.455,0.047,0.721,0.392,0,2
2655,23,9,2,32,53,0,0,True,middle,6.43,,0.208,1.454,0.047,0.722,0.458,0,0
2656,23,9,3,32,53,1,1,False,middle,6.64,,0.211,1.453,0.007,0.724,0.424,0,2
2657,23,9,3,41,53,1,0,True,middle,6.63,,0.211,1.314,0.04,0.538,0.415,0,1
2658,23,9,4,32,53,6,0,True,middle,7.14,,0.214,1.451,0.047,0.875,0.448,0,6
2659,23,9,5,32,53,1,1,False,middle,7.34,,0.216,1.45,0.007,0.726,0.409,0,2
2660,23,9,5,41,53,3,0,True,middle,7.53,,0.216,1.311,0.041,0.54,0.467,0,3
2661,23,9,6,32,53,1,0,True,middle,7.5,,0.219,1.449,0.048,0.727,0.508,0,1
2662,23,10,1,32,52,0,1,False,middle,7.6,,0.222,1.457,0.007,0.728,0.431,0,1
2663,23,10,1,32,52,6,0,True,middle,8.07,,0.222,1.457,0.047,0.878,0.531,0,6
2664,23,10,2,32,52,0,0,True,middle,7.94,,0.225,1.456,0.047,0.73,0.441,0,0
2665,23,10,3,32,52,2,0,True,middle,8.0,,0.228,1.455,0.047,0.731,0.437,0,2
2666,23,10,4,32,52,4,0,True,middle,8.25,,0.231,1.454,0.047,0.883,0.448,0,4
2667,23,10,5,32,52,0,0,True,middle,8.12,,0.233,1.453,0.047,0.733,0.404,0,0
2668,23,10,6,32,52,1,0,True,middle,8.09,,0.236,1.452,0.047,0.735,0.491,1,1
2669,23,11,1,33,57,0,0,True,middle,7.97,,0.265,1.326,0.026,0.462,0.561,0,0
2670,23,11,2,33,57,0,1,False,middle,8.06,,0.268,1.324,0.006,0.463,0.562,0,1
2671,23,11,2,33,57,0,0,True,middle,7.94,,0.268,1.324,0.026,0.463,0.454,0,0
2672,23,11,3,33,57,0,1,True,middle,7.91,,0.271,1.323,0.026,0.465,0.535,0,1
2673,23,11,4,41,57,1,0,True,middle,7.89,,0.274,1.468,0.026,0.566,0.551,0,1
2674,23,11,5,33,57,0,0,True,middle,7.77,,0.276,1.321,0.027,0.467,0.577,0,0
2675,23,11,6,33,57,0,0,True,middle,7.67,,0.279,1.32,0.027,0.468,0.531,0,0
2676,23,12,1,41,55,0,0,True,middle,7.56,,0.282,1.255,0.046,0.57,0.432,0,0
2677,23,12,2,41,55,0,0,True,middle,7.46,,0.285,1.254,0.046,0.571,0.482,0,0
2678,23,12,3,41,55,1,0,True,middle,7.44,,0.288,1.253,0.047,0.572,0.405,0,1
2679,23,12,4,33,55,0,0,True,middle,7.34,,0.291,1.105,0.047,0.474,0.377,0,0
2680,23,12,5,33,55,1,0,True,middle,7.32,,0.293,1.104,0.047,0.475,0.352,0,1
2681,23,12,6,41,55,1,0,True,middle,7.31,,0.296,1.249,0.047,0.576,0.452,0,1
2682,23,13,1,41,59,3,0,True,middle,7.44,,0.299,1.267,0.045,0.577,0.515,0,3
2683,23,13,2,33,59,1,0,True,middle,7.42,,0.302,1.12,0.046,0.479,0.496,0,1
2684,23,13,3,41,59,0,0,True,middle,7.33,,0.305,1.265,0.045,0.58,0.544,0,0
2685,23,13,4,41,59,0,0,True,middle,7.24,,0.308,1.263,0.046,0.581,0.525,0,0
2686,23,13,5,41,59,2,0,True,middle,7.3,,0.31,1.262,0.046,0.582,0.552,0,2
2687,23,13,6,41,59,0,2,True,middle,7.36,,0.313,1.261,0.046,0.584,0.537,0,2
2688,23,14,1,33,54,1,0,True,middle,7.34,,0.316,1.123,0.046,0.485,0.463,0,1
2689,23,14,2,41,54,0,0,True,middle,7.26,,0.319,1.268,0.045,0.586,0.463,0,0
2690,23,14,3,41,54,1,0,True,middle,7.24,,0.322,1.267,0.045,0.588,0.418,0,1
2691,23,14,4,33,54,0,0,True,middle,7.16,,0.325,1.119,0.046,0.489,0.432,1,0
2692,23,14,5,42,54,1,0,True,middle,7.15,,0.353,1.264,0.052,0.68,0.434,0,1
2693,23,14,6,41,54,1,0,True,middle,7.13,,0.356,1.253,0.047,0.603,0.441,0,1
2694,23,15,1,41,53,1,0,True,death,7.12,,0.359,1.251,0.065,0.604,0.44,0,1
2695,23,15,2,42,53,4,0,True,death,7.3,,0.362,1.26,0.071,0.834,0.428,0,4
2696,23,15,3,42,53,1,0,True,death,7.29,,0.365,1.259,0.071,0.686,0.429,0,1
